data_set_uuid;data_set_id;investigation_id;study_id;assay_id;node_id;file_uuid;type;subtype;value;value_source;value_accession
a86d21be-10b8-4d97-a854-2f28158fe354;2;3;4;2;421;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
b404414f-d0bd-446f-8b2a-a20eb19762fa;3;6;9;4;501;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;558;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;562;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;570;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;570;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;570;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;570;;Source Name;development stage;Adult;UO;NULL
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;592;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;592;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;592;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;592;;Source Name;development stage;Adult;UO;NULL
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;599;;Sample Name;cell type;Common myeloid progenitor (CMP);CL;http://purl.obolibrary.org/obo/CL_0000049
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;599;;Sample Name;cell type;Common myeloid progenitor (CMP);CL;http://purl.obolibrary.org/obo/CL_0000049
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;5;639;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;558;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;;562;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;13;16;;894;;Sample Name;cell type;Neutrophil;CL;http://purl.obolibrary.org/obo/CL_0000096
59e4e96f-04e6-48f1-a9ba-ddee00ce6a7a;4;7;10;5;746;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;13;16;;914;;Sample Name;cell type;Myeloblast (CFU-G );CL;http://purl.obolibrary.org/obo/CL_0000835
86db329a-425d-4112-aadf-a87804785367;8;11;15;;938;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
86db329a-425d-4112-aadf-a87804785367;8;11;15;;938;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
194cf244-77d0-4039-b829-6e3bed607f2d;11;23;24;12;1444;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;13;16;;914;;Sample Name;cell type;Myeloblast (CFU-G );CL;http://purl.obolibrary.org/obo/CL_0000835
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;13;16;;894;;Sample Name;cell type;Neutrophil;CL;http://purl.obolibrary.org/obo/CL_0000096
6734026b-7860-4125-ac99-bad076454cfe;10;25;26;;1487;;Sample Name;time point;2;UO;http://purl.obolibrary.org/obo/UO_0000033
7f20159d-16d2-4cbf-aedf-0b58f2b662ae;12;27;28;;1518;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
7f20159d-16d2-4cbf-aedf-0b58f2b662ae;12;27;28;;1518;;Source Name;development stage;Adult;UO;NULL
7f20159d-16d2-4cbf-aedf-0b58f2b662ae;12;27;28;;1521;;Sample Name;cell type;Plasmacytoid dendritic cell;CL;http://purl.obolibrary.org/obo/CL_0000784
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;31;32;;1624;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;31;32;;1624;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
f13e4f00-c3b6-4e4d-bc54-23a880dd2b9f;16;37;38;;2160;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
f13e4f00-c3b6-4e4d-bc54-23a880dd2b9f;16;37;38;;2160;;Source Name;cell line;MEL (mouse erythroleukemia cell);EFO;http://www.ebi.ac.uk/efo/EFO_0003970
c244b030-1815-4015-b40e-7bd654f2d6af;18;39;40;20;2211;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2226;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
c244b030-1815-4015-b40e-7bd654f2d6af;18;39;40;20;2230;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2247;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2247;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2269;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2290;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2306;;Sample Name;cell type;Fibroblast;CL;http://purl.obolibrary.org/obo/CL_0000057
a65852e7-8685-4e9b-8873-ae9ebb8af2f3;19;43;44;;2353;;Sample Name;cell type;Fibroblast;CL;http://purl.obolibrary.org/obo/CL_0000057
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2226;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2269;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2290;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;41;42;;2306;;Sample Name;cell type;Fibroblast;CL;http://purl.obolibrary.org/obo/CL_0000057
8b829e3e-f2e4-4aca-b713-8dcca1edb6d2;26;59;60;;3322;;Source Name;organism;Danio rerio;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_7955
8b829e3e-f2e4-4aca-b713-8dcca1edb6d2;26;59;60;;3322;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
8b829e3e-f2e4-4aca-b713-8dcca1edb6d2;26;59;60;;3322;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4134;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
34af86ee-a684-4fa9-81e1-d770137b5a8d;30;67;68;34;4039;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4187;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;63;64;;3599;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;63;64;;3602;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;63;64;;3616;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;63;64;32;3649;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;63;64;32;3706;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c09ed0b1-aa69-495d-97dc-d07f5ed20ba1;36;74;80;;4248;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
6fa0a994-f33e-4410-a61c-1dfac06947c0;33;76;78;38;4321;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4307;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
c09ed0b1-aa69-495d-97dc-d07f5ed20ba1;36;74;80;39;4444;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4351;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4134;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4134;;Sample Name;time point;'';UO;NULL
06ab2672-467d-4f02-9071-d2340943f4ee;32;81;82;41;4456;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
06ab2672-467d-4f02-9071-d2340943f4ee;32;81;82;41;4471;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4584;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4652;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4307;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4307;;Sample Name;time point;'';UO;NULL
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4703;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c6d8f97e-6eae-45bd-8045-1297a0d59326;39;83;84;42;4825;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4831;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;36;4916;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4187;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;71;72;;4187;;Sample Name;time point;'';UO;NULL
b9946caa-bf4a-4ce0-bd5d-e05eec8cce8e;37;87;88;;4920;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
b9946caa-bf4a-4ce0-bd5d-e05eec8cce8e;37;87;88;;4958;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
b9946caa-bf4a-4ce0-bd5d-e05eec8cce8e;37;87;88;;4973;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
b9946caa-bf4a-4ce0-bd5d-e05eec8cce8e;37;87;88;;4973;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
4143bf10-0fe7-4d03-8a16-c800ba268f0d;41;89;90;;5046;;Sample Name;cell type;Muscle stem cell;CL;http://purl.obolibrary.org/obo/CL_0000355
b9946caa-bf4a-4ce0-bd5d-e05eec8cce8e;37;87;88;;4958;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
6121a1a3-995b-40bb-a1d8-4b74272f1d6b;38;91;92;;5189;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
6121a1a3-995b-40bb-a1d8-4b74272f1d6b;38;91;92;;5194;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
6121a1a3-995b-40bb-a1d8-4b74272f1d6b;38;91;92;;5200;;Sample Name;cell type;Proerythroblast;CL;http://purl.obolibrary.org/obo/CL_0000547
6121a1a3-995b-40bb-a1d8-4b74272f1d6b;38;91;92;;5207;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
6121a1a3-995b-40bb-a1d8-4b74272f1d6b;38;91;92;;5225;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
6121a1a3-995b-40bb-a1d8-4b74272f1d6b;38;91;92;;5200;;Sample Name;cell type;Proerythroblast;CL;http://purl.obolibrary.org/obo/CL_0000547
a50200f5-e1ad-471e-8187-2b6dc6fd72be;44;105;106;;6118;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
a50200f5-e1ad-471e-8187-2b6dc6fd72be;44;105;106;;6118;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
a50200f5-e1ad-471e-8187-2b6dc6fd72be;44;105;106;;6118;;Source Name;organism part;Liver;FMA;http://sig.uw.edu/fma#Liver
a50200f5-e1ad-471e-8187-2b6dc6fd72be;44;105;106;;6118;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
24388dda-412c-4156-aaed-ff02bdb7dec0;45;107;108;54;6231;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6624;;Sample Name;cell type;T-Lymphocyte;CL;http://purl.obolibrary.org/obo/CL_0000084
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6668;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6668;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6668;;Source Name;development stage;Adult;UO;NULL
a84b6aa1-a09a-4d90-a801-fbb6b73008e2;62;165;166;83;9298;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
35ecd72f-8918-41ef-a958-87d8cd62832a;66;177;178;89;9777;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
fc26be37-8286-4479-89c3-ef508aab2a3e;46;115;116;;6650;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
fc26be37-8286-4479-89c3-ef508aab2a3e;46;115;116;;6683;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;57;6729;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;;6624;;Sample Name;cell type;T-Lymphocyte;CL;http://purl.obolibrary.org/obo/CL_0000084
fc26be37-8286-4479-89c3-ef508aab2a3e;46;115;116;;6650;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
27258310-6c5f-44ca-80cd-19a6d71e5993;47;113;114;57;6808;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
41b2d48d-4971-4574-8eca-b1a1be9ef494;57;151;152;76;8672;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
fc26be37-8286-4479-89c3-ef508aab2a3e;46;115;116;;6683;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
01efc043-d06e-4ec8-a396-96808293472a;67;167;168;84;9414;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;;7044;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
9bded0d9-be10-4d3c-a5bd-0f3d8513db4c;48;117;121;59;7131;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;126;130;;7415;;Sample Name;cell type;Neutrophil;CL;http://purl.obolibrary.org/obo/CL_0000096
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;126;130;;7460;;Sample Name;cell type;Myeloblast (CFU-G );CL;http://purl.obolibrary.org/obo/CL_0000835
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;126;130;;7460;;Sample Name;cell type;Myeloblast (CFU-G );CL;http://purl.obolibrary.org/obo/CL_0000835
a86d21be-10b8-4d97-a854-2f28158fe354;2;127;131;64;7569;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
30a918d2-7a22-4439-9a15-772b6f371979;58;155;156;;8932;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
30a918d2-7a22-4439-9a15-772b6f371979;58;155;156;;8935;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
30a918d2-7a22-4439-9a15-772b6f371979;58;155;156;;8935;;Source Name;development stage;Adult;UO;NULL
30a918d2-7a22-4439-9a15-772b6f371979;58;155;156;;8932;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;126;130;66;7613;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
cf7ef6ae-f1e0-4d0f-a3a9-f519b69c89b2;7;126;130;;7415;;Sample Name;cell type;Neutrophil;CL;http://purl.obolibrary.org/obo/CL_0000096
e7b7c207-f5a1-4682-a9c8-9e5bcfde31a1;52;135;136;;7896;;Sample Name;cell type;Short-term hematopoietic stem cell (ST-HSC);CL;http://purl.obolibrary.org/obo/CL_0002033
e7b7c207-f5a1-4682-a9c8-9e5bcfde31a1;52;135;136;68;7902;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e7b7c207-f5a1-4682-a9c8-9e5bcfde31a1;52;135;136;;7896;;Sample Name;cell type;Short-term hematopoietic stem cell (ST-HSC);CL;http://purl.obolibrary.org/obo/CL_0002033
f9e5bd3d-e3b0-40f2-9f0e-4b60b00f6c8a;54;141;142;;8041;;Source Name;organism;Danio rerio;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_7955
f9e5bd3d-e3b0-40f2-9f0e-4b60b00f6c8a;54;141;142;;8041;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
f9e5bd3d-e3b0-40f2-9f0e-4b60b00f6c8a;54;141;142;;8041;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
f9e5bd3d-e3b0-40f2-9f0e-4b60b00f6c8a;54;141;142;71;8065;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8147;;Sample Name;cell type;Naive B cell;CL;http://purl.obolibrary.org/obo/CL_0000788
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8160;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8160;;Source Name;strain;C57BL/Ka;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37387
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8160;;Source Name;organism part;Spleen;FMA;http://sig.uw.edu/fma#Spleen
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8160;;Source Name;development stage;Adult;UO;NULL
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8160;;Source Name;time course;2;UO;http://purl.obolibrary.org/obo/UO_0000034
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8163;;Sample Name;cell type;Germinal center B cell;CL;http://purl.obolibrary.org/obo/CL_0000844
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8163;;Sample Name;time point;2;UO;http://purl.obolibrary.org/obo/UO_0000034
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;72;8189;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;;8147;;Sample Name;time point;0;UO;http://purl.obolibrary.org/obo/UO_0000032
e70ac2c1-f256-407a-8bde-3bab9981ef40;55;143;144;72;8226;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;;8245;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;;8245;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;;8245;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;;8245;;Source Name;development stage;Adult;UO;NULL
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;;8277;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;;8277;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;;8277;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;;8277;;Source Name;development stage;Adult;UO;NULL
a50200f5-e1ad-471e-8187-2b6dc6fd72be;44;147;148;74;8305;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
57c7ff4d-4eac-4926-a578-9072f5a15c8a;59;157;158;79;9041;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
01efc043-d06e-4ec8-a396-96808293472a;67;167;168;84;9497;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
98a21762-2d99-4b1e-959d-29e73c117126;65;175;176;;9698;;Source Name;organism;Danio rerio;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_7955
98a21762-2d99-4b1e-959d-29e73c117126;65;175;176;;9698;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
98a21762-2d99-4b1e-959d-29e73c117126;65;175;176;;9698;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
9c41eda3-309a-4970-bb49-5fb8f4c3cccb;17;145;146;73;8300;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
27258310-6c5f-44ca-80cd-19a6d71e5993;47;149;150;;8397;;Sample Name;cell type;T-Lymphocyte;CL;http://purl.obolibrary.org/obo/CL_0000084
27258310-6c5f-44ca-80cd-19a6d71e5993;47;149;150;;8410;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
27258310-6c5f-44ca-80cd-19a6d71e5993;47;149;150;;8410;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
27258310-6c5f-44ca-80cd-19a6d71e5993;47;149;150;;8410;;Source Name;development stage;Adult;UO;NULL
27258310-6c5f-44ca-80cd-19a6d71e5993;47;149;150;;8397;;Sample Name;cell type;T-Lymphocyte;CL;http://purl.obolibrary.org/obo/CL_0000084
ce7f1575-e0d0-4c7e-b66e-3de321336ba0;60;159;160;80;9102;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ce7f1575-e0d0-4c7e-b66e-3de321336ba0;60;159;160;80;9129;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
897ffbc5-c110-48d2-a58c-f8d43eed87dd;63;171;172;86;9506;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
27258310-6c5f-44ca-80cd-19a6d71e5993;47;149;150;75;8591;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
27258310-6c5f-44ca-80cd-19a6d71e5993;47;149;150;75;8611;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c244b030-1815-4015-b40e-7bd654f2d6af;18;163;164;82;9183;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
